ContigName	GO
4741725	GO:0016324, GO:0030054, GO:0005737, GO:0005829, GO:0005615, GO:0043025, GO:0008091, GO:0003779, GO:0005543, GO:0005200, GO:0051693, GO:0000186, GO:0030534, GO:0019886, GO:0007411, GO:0021692, GO:0007173, GO:0038095, GO:0008543, GO:0045087, GO:0008286, GO:0000165, GO:0035264, GO:0048011, GO:0007265, GO:0007264, GO:0007416, GO:0048010, GO:0016192
4741731	GO:0015629, GO:0005925, GO:0005634, GO:0030018, GO:0071889, GO:0051371
4741737	GO:0005737, GO:0030425, GO:0005615, GO:0016020, GO:0043204, GO:0005509, GO:0008201, GO:0070050, GO:0070207, GO:0040008
4741741	GO:0005783, GO:0005789, GO:0070062, GO:0030867, GO:0005506, GO:0031418, GO:0008475, GO:0006464, GO:0032870, GO:0030198, GO:0098779, GO:0001666
4741751	GO:0005615, GO:0090103, GO:0060029, GO:0090090, GO:0061037, GO:0010721, GO:0030308, GO:0008285, GO:0070367, GO:0014033, GO:0043065, GO:0045600, GO:0061053, GO:0016055
4741775	GO:0016021
4741779	No_GOcodes
4741785	GO:0016023, GO:0005634, GO:0005840, GO:0016303, GO:0005524, GO:0003677, GO:0047485, GO:0004674, GO:0003735, GO:0006974, GO:0071044, GO:0007094, GO:0036092, GO:0002331, GO:0006468, GO:0010212, GO:0006412
4741797	GO:0005737, GO:0005856, GO:0005654, GO:0005634, GO:0005886, GO:0003779, GO:0071949, GO:0043914, GO:0016709, GO:0008270, GO:0030042, GO:0007010, GO:0006887, GO:0055114, GO:0010735
4741803	GO:0005737, GO:0016021, GO:0016020, GO:0005886, GO:0005524, GO:0004143, GO:0046872, GO:0007596, GO:0035556, GO:0008654, GO:0030168, GO:0007205
4741817	GO:0005858, GO:0005874, GO:0005524, GO:0016887, GO:0003777, GO:0001539, GO:0007018
4741821	GO:0005829, GO:0005739, GO:0005634, GO:0002903, GO:0051902, GO:0009967, GO:0042110
4741833	GO:0016021, GO:0005743, GO:0005739, GO:0031514, GO:0005634, GO:0005215, GO:0055085
4741837	GO:0000159, GO:0005509, GO:0008601, GO:0001754, GO:0090090, GO:0090263, GO:0045732, GO:0006470, GO:0090249, GO:0034047, GO:0007525, GO:0061053, GO:0090244
4741841	GO:0005654, GO:0003684, GO:0017125, GO:0000287, GO:0006281, GO:0006260, GO:0042276, GO:0009411, GO:0019985
4741845	GO:0005814, GO:0019902, GO:0010923
4741861	GO:0030424, GO:0016021, GO:0005887, GO:0045499, GO:0030215, GO:0006915, GO:0007411, GO:0007166, GO:0007010, GO:0050919, GO:0048843, GO:0007399, GO:0001755, GO:0009887, GO:2001224, GO:0071526
4741875	GO:0000793, GO:0005737, GO:0005730, GO:0005654, GO:0005634, GO:0070182, GO:0006281, GO:0007276, GO:0036297, GO:0010332, GO:0007129
4741879	GO:0005739, GO:0005524, GO:0004329, GO:0004488, GO:0009396, GO:0035999
4741889	GO:0005737, GO:0005789, GO:0005887, GO:0005886, GO:0005548, GO:0015293, GO:0060856, GO:0015908, GO:1990379, GO:0045056, GO:0055085
4741893	GO:0070419, GO:0005730, GO:0005524, GO:0003677, GO:0004677, GO:0006310, GO:0006303, GO:0001933, GO:0042752, GO:0048660, GO:0048511, GO:0072431
4741897	GO:0005829, GO:0005739, GO:0005524, GO:0008865, GO:0004340, GO:0005536, GO:0004396, GO:0019158, GO:0061621, GO:0005975, GO:0001678, GO:0051156, GO:0006006, GO:0015758, GO:0006096, GO:0008645, GO:0044281, GO:0055085
4741905	No_GOcodes
4741907	GO:0030054, GO:0005856, GO:0048788, GO:0070062, GO:0016020, GO:0014069, GO:0045202, GO:0005509, GO:0005544, GO:0005522, GO:0019933, GO:0007010, GO:0030073, GO:0017157, GO:0007416, GO:0016079
4741919	GO:0005694, GO:0005737, GO:0035097, GO:0016607, GO:0005654, GO:0048188, GO:0018024, GO:0000166, GO:0003723, GO:0006325, GO:0051568, GO:0006355, GO:0006351
4741923	GO:0016021
4741931	GO:0043231, GO:0005654, GO:0005634, GO:0000978, GO:0003705, GO:0006955, GO:0006357, GO:0006351
4741947	GO:0070062, GO:0005576, GO:0004866, GO:0004867, GO:0030212, GO:0010951
4741963	GO:0005694, GO:0005737, GO:0072686, GO:0005730, GO:0005634, GO:0005876, GO:0003677, GO:0008017, GO:0044822, GO:0040001, GO:0007076, GO:0000281, GO:0000070, GO:0045840
4741981	GO:0005737, GO:0005829, GO:0005634, GO:0005524, GO:0046872, GO:0044822, GO:0046983, GO:0004672, GO:0004674, GO:0000724, GO:0010467, GO:0006406, GO:0000184, GO:0018105, GO:0046854, GO:0046777, GO:0006950
4742005	GO:0005737, GO:0005634, GO:0016605, GO:0035861, GO:0016874, GO:0097371, GO:0002039, GO:0004842, GO:0008270, GO:0006281, GO:0098779, GO:0031571, GO:0002230, GO:0016567, GO:2000001, GO:0010212
4742007	GO:0070062, GO:0005887, GO:0030246, GO:0004872, GO:0006897, GO:0006955, GO:0006954
4742009	GO:0005737, GO:0000790, GO:0005634, GO:0005667, GO:0003682, GO:0003677, GO:0048273, GO:0000978, GO:0000979, GO:0000980, GO:0001085, GO:0043565, GO:0003705, GO:0008134, GO:0001077, GO:0001205, GO:0001227, GO:0003180, GO:0002337, GO:0033173, GO:0006816, GO:0001837, GO:0000082, GO:0007507, GO:0061384, GO:0003179, GO:0035556, GO:0001946, GO:0045668, GO:2000647, GO:0000122, GO:0030316, GO:0060854, GO:0010628, GO:0045944, GO:0045893, GO:0003184, GO:0042634, GO:0006357, GO:0006366, GO:0014883, GO:0060412
4742011	GO:0016021, GO:0016020, GO:0007154, GO:0060828, GO:0016055
4742021	GO:0005737, GO:0031965
4742023	GO:0008270
4742025	GO:0014704, GO:0031226, GO:0001518, GO:0017080, GO:0086006, GO:0086016, GO:0086002, GO:0060048, GO:0010765, GO:0086091, GO:2000649, GO:0060307
4742037	GO:0005737
4742045	GO:0043231, GO:0005654, GO:0005634, GO:0000978, GO:0000981, GO:0001078, GO:0000122, GO:0006351
4742047	GO:0003676
4742049	No_GOcodes
4742071	GO:0005622, GO:0035556, GO:0016567
4742083	GO:0016021, GO:0005886, GO:0003840, GO:0036374, GO:0006750, GO:0006954, GO:0019370
4742103	GO:0042995
4742107	GO:0046872
4742109	GO:0030864, GO:0005737, GO:0030027, GO:0005886, GO:0003779, GO:0030835
4742117	GO:0005737, GO:0016363, GO:0005654, GO:0005634, GO:0016605, GO:1990234, GO:0003677, GO:0016874, GO:0061665, GO:0019789, GO:0031625, GO:0008270, GO:0044267, GO:0006281, GO:0006302, GO:0000724, GO:0006303, GO:0032088, GO:0000122, GO:0045892, GO:0010804, GO:1902231, GO:1902174, GO:0033235, GO:0043687, GO:0016925, GO:0006351, GO:0016055
4742119	GO:0005737, GO:0005634, GO:0048873, GO:0030890, GO:0043372, GO:0002639, GO:0032729, GO:0032733, GO:0032743, GO:0032753, GO:0046622, GO:0002726, GO:0042102, GO:0032760
4742131	GO:0016023, GO:0005829, GO:0043231, GO:0005096, GO:0051056, GO:0007264
4742133	GO:0030176, GO:0016021, GO:0016740, GO:0046513, GO:2000303, GO:0006686
4742145	GO:0005929, GO:0005737, GO:0030286, GO:0005874, GO:0005524, GO:0016887, GO:0003777, GO:0007018
4742167	GO:0005737, GO:0000932, GO:0005829, GO:0043231, GO:0016020, GO:0005654, GO:0005634, GO:0043928, GO:0010467, GO:0000288
4742169	GO:0031225, GO:0005737, GO:0009897, GO:0019898, GO:0043231, GO:0005886, GO:0008046, GO:0005102, GO:0007399, GO:0001764, GO:0007422, GO:0007165, GO:0048485
4742205	GO:0005887, GO:0005328, GO:0005298, GO:0015820, GO:0015804, GO:0035524, GO:0015824
4742213	GO:0005929
4742219	GO:0005737, GO:0000118, GO:0035097, GO:0005634, GO:0005667, GO:0004407, GO:0042826, GO:0033558, GO:0005080, GO:0070491, GO:0003714, GO:0008134, GO:0042113, GO:0030183, GO:0032869, GO:0016568, GO:0007507, GO:0016575, GO:0070932, GO:0070933, GO:0006954, GO:0045843, GO:0000122, GO:0045892, GO:0007399, GO:0034983, GO:0090050, GO:0048742, GO:0051153, GO:0006351
4742245	GO:0005911, GO:0005737, GO:0005615, GO:0005874, GO:0005886, GO:0030695, GO:0008017, GO:0005546, GO:0032403, GO:0001525, GO:0045454, GO:0016525, GO:2000352, GO:0010596, GO:0001937, GO:0032092, GO:0050790, GO:2000114, GO:0007264
4742257	GO:0005783, GO:0070062, GO:0031012, GO:0005615, GO:0005578, GO:0005201, GO:0020037, GO:0005152, GO:0046872, GO:0004601, GO:0030198, GO:0042744, GO:0006955, GO:0001960, GO:0055114, GO:0006979
4742259	GO:0000777, GO:0005737, GO:0000784, GO:0005654, GO:0005634, GO:0005657, GO:0003684, GO:0035064, GO:0002039, GO:0001102, GO:0001104, GO:0042162, GO:0006974, GO:0071481, GO:0000077, GO:0006281, GO:0006302, GO:0000724, GO:0006303, GO:0051091, GO:0045944, GO:0045893, GO:0006351
4742263	GO:0005634, GO:0008168
4742283	GO:0005813, GO:0005737, GO:0070062, GO:0045171, GO:0015630, GO:0005654, GO:0032391, GO:0001750, GO:0005516, GO:0019899, GO:0042384, GO:0048496, GO:0045494
4742285	GO:0005737, GO:0005829, GO:0005622, GO:0016020, GO:0001664, GO:0005096, GO:0005089, GO:0030036, GO:0097190, GO:0007411, GO:0000910, GO:0030010, GO:0007186, GO:0006928, GO:0048011, GO:0043065, GO:0043547, GO:0045893, GO:0001558, GO:0035023, GO:0051056, GO:0007266, GO:0007264, GO:0006941
4742299	GO:0012505, GO:0005789, GO:0030176, GO:0030182
4742301	No_GOcodes
4742321	GO:0031436, GO:0005694, GO:0005737, GO:0005634, GO:0003677, GO:0016874, GO:0004842, GO:0008270, GO:0007049, GO:0006310, GO:0006281, GO:0006633, GO:0045717, GO:0045893, GO:0051865, GO:0085020, GO:0006351
4742325	GO:0005737, GO:0016020, GO:0005524, GO:0008349, GO:0004672, GO:0004674, GO:0007257, GO:0000185, GO:0008283, GO:0035556, GO:0000165, GO:0018105, GO:0046777, GO:0006468, GO:0042981, GO:0007346, GO:0006950, GO:0031098
4742335	GO:0030424, GO:0005930, GO:0005814, GO:0005813, GO:0036064, GO:0035869, GO:0005929, GO:0005819, GO:0007275, GO:0060296, GO:0045995
4742349	GO:0004519, GO:0046872, GO:0003964, GO:0006310
4742359	GO:0000781, GO:0005737, GO:0005829, GO:0005730, GO:0005634, GO:0005697, GO:0004521, GO:0046872, GO:0042162, GO:0010467, GO:0006406, GO:0000184, GO:0035303, GO:0090502, GO:0000723
4742367	No_GOcodes
4742369	GO:0016604, GO:0005654, GO:0005634, GO:0031519, GO:0035102, GO:0001739, GO:0003682, GO:0003677, GO:0008270, GO:0044267, GO:0071300, GO:0016574, GO:0007275, GO:0043687, GO:0016925
4742373	GO:0005737, GO:0031931, GO:0031932, GO:0032006
4742375	GO:0005524
4742377	GO:0005654, GO:0005667, GO:0008134, GO:0016568, GO:0010467, GO:0000278, GO:0000122, GO:0045944, GO:0051726, GO:0043550, GO:0006367, GO:0006351, GO:0007179, GO:0016032
4742391	GO:0005911, GO:0005887, GO:0005886, GO:0005509, GO:0007267, GO:0007156, GO:0007399
4742395	GO:0005737, GO:0010008, GO:0016021, GO:0005887, GO:0031902, GO:0005765, GO:0005886, GO:0043235, GO:0005261, GO:0072345, GO:0070588, GO:0006812, GO:0006879, GO:0034220, GO:0051209, GO:0033572, GO:0055085
4742415	GO:0042995, GO:0009986, GO:0005576, GO:0005615, GO:0016021, GO:0048471, GO:0005886, GO:0048020, GO:0008009, GO:0005102, GO:0007568, GO:0060055, GO:0007155, GO:0071346, GO:0071347, GO:0071356, GO:0070098, GO:0006935, GO:0019221, GO:0006952, GO:0048245, GO:0007186, GO:0006955, GO:0060080, GO:0050902, GO:0030595, GO:0048247, GO:0048246, GO:0001774, GO:0002548, GO:0050710, GO:2001240, GO:0045906, GO:0030593, GO:0030168, GO:0045766, GO:0051041, GO:0070374, GO:0043547, GO:0050729, GO:0010759, GO:0002052, GO:0048661, GO:0032914, GO:0001666
4742437	GO:0008253, GO:0046872, GO:0016311
4742443	GO:0005737, GO:0008074, GO:0005886, GO:0005525, GO:0004383, GO:0020037, GO:0046872, GO:0071732, GO:0006182, GO:0038060, GO:0007165
4742449	GO:0005622, GO:0005634, GO:0004882, GO:0001047, GO:0030284, GO:0030331, GO:0042826, GO:0030295, GO:0043621, GO:0043565, GO:0000983, GO:0003700, GO:0008134, GO:0044212, GO:0000976, GO:0006919, GO:0032147, GO:0030521, GO:0060442, GO:0048754, GO:0035690, GO:0071456, GO:0071347, GO:0071383, GO:0071356, GO:0035907, GO:0060664, GO:0007507, GO:0008584, GO:0001656, GO:0071850, GO:0007275, GO:0008285, GO:0050680, GO:0060770, GO:0071899, GO:0010629, GO:0043569, GO:0045930, GO:0045892, GO:0060037, GO:2000836, GO:2001235, GO:0010942, GO:0051781, GO:0008284, GO:0043280, GO:0010628, GO:2001244, GO:0045931, GO:0014068, GO:0001934, GO:2001022, GO:0045944, GO:0045893, GO:0043491, GO:0006355, GO:0033574, GO:0007431, GO:0001756, GO:0043401, GO:0006351
4742481	GO:0097208, GO:0097233, GO:0005615, GO:0016021, GO:0043231, GO:0005886, GO:0005524, GO:0042626, GO:0006869, GO:0055085, GO:0006810
4742487	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
4742507	GO:0009897, GO:0070062, GO:0005887, GO:0030246, GO:0007155
4742523	GO:0005739
4742539	GO:0005737, GO:0019005, GO:0016567, GO:0031146
4742555	GO:0030424, GO:0005737, GO:0031410, GO:0005829, GO:0030425, GO:0070062, GO:0016021, GO:0005765, GO:0005730, GO:0005886, GO:0045202, GO:0008088, GO:0048675
4742575	GO:0048471, GO:0030154, GO:0007275, GO:0007283
4742589	GO:0030424, GO:0043194, GO:0070062, GO:0005925, GO:0016021, GO:0005622, GO:0043209, GO:0033268, GO:0033010, GO:0033270, GO:0005886, GO:0097454, GO:0086080, GO:0007411, GO:0045162, GO:0034113, GO:0030913, GO:0071205, GO:0002175, GO:0072661, GO:0050808, GO:0019226
4742601	GO:0005813, GO:0005737, GO:0070062, GO:0005509, GO:0005089, GO:0005070, GO:0006897, GO:1903861, GO:0009967, GO:0035023
4742603	GO:0005634, GO:0000166, GO:0003723, GO:0006355, GO:0006351
4742607	GO:0005783, GO:0005789, GO:0030176, GO:0016831, GO:0030170, GO:0008117, GO:0008209, GO:0097190, GO:0006672, GO:0008210, GO:0060325, GO:0006631, GO:0010761, GO:0030097, GO:0001822, GO:0033327, GO:0001553, GO:0060021, GO:0048008, GO:0009791, GO:0040014, GO:0048705, GO:0044281, GO:0007283, GO:0030148, GO:0030149, GO:0006665, GO:0001570
4742613	No_GOcodes
4742619	GO:0016021, GO:0060009, GO:0007286
4742621	GO:0005829, GO:0005743, GO:0005739, GO:0043008, GO:0047499, GO:0019901, GO:0006935, GO:0016042, GO:0060135, GO:0007613, GO:0051967, GO:0090238, GO:2000304, GO:0007204, GO:0045921, GO:0035774, GO:0090037, GO:0001934, GO:0090200, GO:0045909, GO:1901339, GO:0034976, GO:0014832
4742631	GO:0005783, GO:0005730, GO:0005634, GO:0003677, GO:0044822, GO:0045892, GO:0006351
4742639	GO:0005788, GO:0005793, GO:0003980, GO:0044267, GO:0043687, GO:0006457, GO:0018279, GO:0097359
4742641	No_GOcodes
4742643	GO:0005737
4742647	GO:0005737, GO:0005085, GO:1904694, GO:0043547, GO:0014911, GO:0007264
4742663	No_GOcodes
4742669	GO:0031252, GO:0005801, GO:0005788, GO:0005793, GO:0005794, GO:0000139, GO:0005795, GO:0005811, GO:0016020, GO:0005739, GO:0005777, GO:0005886, GO:0005802, GO:0005086, GO:0005547, GO:0080025, GO:0002263, GO:0048205, GO:0097111, GO:0061162, GO:0090166, GO:0007030, GO:0006895, GO:0061024, GO:0030593, GO:0006996, GO:0043547, GO:0006892, GO:0070973, GO:1903420, GO:0034067, GO:0015031, GO:1903409, GO:0032012, GO:0030155, GO:0007346, GO:2000008, GO:0042147, GO:0006890, GO:0016032
4742683	GO:0005634, GO:0003677, GO:0017112, GO:0043547, GO:0006355, GO:0006351
4742697	GO:0005884, GO:0042641, GO:0005737, GO:0005829, GO:0005769, GO:0005783, GO:0070062, GO:0032433, GO:0005794, GO:0032593, GO:0005882, GO:0005770, GO:0005764, GO:0042470, GO:0016020, GO:0016459, GO:0043025, GO:0005777, GO:0001750, GO:0055037, GO:0001726, GO:0030141, GO:0003779, GO:0005524, GO:0005509, GO:0005516, GO:0000146, GO:0003774, GO:0044822, GO:0017137, GO:0030048, GO:0032869, GO:0048066, GO:0051643, GO:0006887, GO:0030073, GO:0031987, GO:0042759, GO:0042438, GO:0006582, GO:0030318, GO:0032400, GO:0032402, GO:0042552, GO:0042476, GO:0043473, GO:0006892, GO:0072659, GO:0031585, GO:0032252, GO:0050808, GO:0007268, GO:0030050, GO:0016192, GO:0007601
4742705	GO:0044295, GO:0043197, GO:0070062, GO:0030175, GO:0016021, GO:0043005, GO:0043025, GO:0005886, GO:0005262, GO:0070588, GO:0003407, GO:0001764, GO:0048812, GO:0051491, GO:0048863, GO:0007416
4742711	GO:0005929, GO:0005737, GO:0030286, GO:0005874, GO:0005524, GO:0003777, GO:0007018
4742739	GO:0030136, GO:0030665, GO:0005905, GO:0005737, GO:0005856, GO:0043231, GO:0048471, GO:0003779, GO:0035091, GO:0006915, GO:0072583, GO:0006898
4742749	GO:0016020, GO:0032420, GO:0005262, GO:0070588, GO:0050982, GO:0007605
4742751	GO:0005634, GO:0046872, GO:0000978, GO:0000977, GO:0001227, GO:0007411, GO:0021797, GO:0008285, GO:0045892, GO:0001764, GO:0021772, GO:0045666, GO:0045893, GO:0006357, GO:0006351
4742767	GO:0005858, GO:0030286, GO:0005874, GO:0005524, GO:0016887, GO:0003777, GO:0001539, GO:0007018
4742775	GO:0036156, GO:0005874, GO:0031512, GO:0005524, GO:0003777, GO:0007018
4742781	GO:0005929, GO:0005737, GO:0030286, GO:0005874, GO:0005524, GO:0003777, GO:0007018
4742783	GO:0070062, GO:0046872, GO:1990738, GO:0009117
4742791	GO:0005634, GO:0046872, GO:0000977, GO:0001227, GO:0000122, GO:0006351
4742793	GO:0008270, GO:0048812, GO:2001222
4742797	GO:0005737
4742819	No_GOcodes
4742833	GO:0001533, GO:0005737, GO:0005856, GO:0030057, GO:0005634, GO:0031424
4742839	No_GOcodes
4742841	GO:0005737, GO:0005634, GO:0019900, GO:0031625, GO:0032922, GO:0007623, GO:0000122, GO:0045187, GO:0006351
4742843	GO:0005783, GO:0005789, GO:0005794, GO:0000139, GO:0016021, GO:0005802, GO:0046872, GO:0004767, GO:0050290, GO:0071356, GO:0046513, GO:0046475, GO:0006687, GO:0044281, GO:0006665, GO:0006685
4742845	GO:0005737, GO:0005634, GO:0003677, GO:0046872, GO:0006355, GO:0006351
4742847	GO:0005737, GO:0005634, GO:0005819, GO:0051301, GO:0007067
4742875	GO:0005858, GO:0030286, GO:0036156, GO:0005874, GO:0036126, GO:0005524, GO:0016887, GO:0003777, GO:0060294, GO:0001539, GO:0003351, GO:0036159, GO:0009612, GO:0030317
4742877	GO:0005829, GO:0012505, GO:0019898, GO:0005886, GO:0005802, GO:0005543, GO:0016197, GO:0008104
4742883	No_GOcodes
4742911	GO:0005615, GO:0045499, GO:0038191, GO:0030215, GO:0050919, GO:0048843, GO:0001755, GO:0030335, GO:0071526
4742921	No_GO
4742929	GO:0030027, GO:0033058, GO:0051126, GO:0030336, GO:2000393
4742935	GO:0005887, GO:0004951, GO:0042277, GO:0007409, GO:0032870, GO:0038188, GO:0007586, GO:0007631, GO:0030900, GO:0001764, GO:0046883, GO:1901652
4742959	No_GOcodes
4742961	GO:0005096, GO:0017137, GO:1902018, GO:0043547
4742965	GO:0070062, GO:0016021
4742967	GO:0005737, GO:0005634, GO:0005819, GO:0044822, GO:0008270, GO:0097190, GO:0006351
4742971	GO:0030054, GO:0043209, GO:0097481, GO:0045202, GO:0030672, GO:0005524, GO:0003824, GO:0046983, GO:0007269
4742977	GO:0005887, GO:0004222, GO:0008237, GO:0008270, GO:0007283
4742983	GO:0005634
4742987	GO:0005813, GO:0005737
4742991	GO:0005634, GO:0003677, GO:0046872, GO:0071333, GO:0006355, GO:0006351
4742999	GO:0070062, GO:0005622, GO:0005902, GO:0005886, GO:0005096, GO:0005085, GO:0030165, GO:0097202, GO:0045862, GO:0042147
4743003	GO:0005783, GO:0005789, GO:0016021, GO:0009922, GO:0036109, GO:0044255, GO:0034626, GO:0043651, GO:0035338, GO:0044281, GO:0019432, GO:0006636, GO:0033559, GO:0042761
4743017	GO:0016020, GO:0043234, GO:0031435, GO:0008022, GO:0032947, GO:0019901, GO:0045766, GO:0010595, GO:0043507, GO:0031666, GO:1901224, GO:1900745, GO:0000209, GO:1902498, GO:1900044
4743031	GO:0005912, GO:0005911, GO:0005814, GO:0005813, GO:0036064, GO:0005929, GO:0031513, GO:0001750, GO:0072372, GO:0036038, GO:0042802, GO:0034613, GO:0007417, GO:0042384, GO:0060271, GO:0035844, GO:0042462, GO:0001947, GO:0030902, GO:0070121, GO:0070986, GO:0001738, GO:0043066, GO:0071599, GO:0035845, GO:0010628, GO:0045927, GO:0010976, GO:0030862, GO:0002092, GO:0045944, GO:0039023, GO:0039008, GO:0033365, GO:0050795, GO:0050708, GO:0060041, GO:0010842, GO:0046549, GO:0046548, GO:0065001, GO:0007169, GO:0006903, GO:0016192
4743033	GO:0005737, GO:0005829, GO:0016020, GO:0005654, GO:0005886, GO:0005524, GO:0004305, GO:0046474, GO:0006646, GO:0006644, GO:0044281
4743037	GO:0005654, GO:0003677, GO:0000977, GO:0003700, GO:0008270, GO:0030509, GO:0000122, GO:0006351
4743039	GO:0005887, GO:0015347, GO:0098656, GO:0043252
4743045	GO:0016020, GO:0070063, GO:0008270, GO:0006397, GO:0006366
4743053	GO:0005929, GO:0005737, GO:0005874, GO:0005524, GO:0016874, GO:0006464
4743071	GO:0005576, GO:0016021, GO:0005886, GO:0007155
4743073	GO:0005769, GO:0031901, GO:0005768, GO:0005871, GO:0005874, GO:0005524, GO:0008574, GO:0005547, GO:0043325, GO:0080025, GO:0032266, GO:0045022, GO:0007492, GO:0007173, GO:0008543, GO:0001704, GO:0006895, GO:0007018, GO:0032801, GO:0001919
4743077	No_GOcodes
4743079	GO:0000813, GO:0031902, GO:0015031
4743083	GO:0030424, GO:0030054, GO:0030426, GO:0016021, GO:0005622, GO:0043005, GO:0005886, GO:0042734, GO:0045202, GO:0030246, GO:0050839, GO:0004930, GO:0016524, GO:0035584, GO:0007166, GO:0007157, GO:0090129
4743093	GO:0005923, GO:0016021, GO:0005886, GO:0005198
4743111	GO:0005737, GO:0000790, GO:0005654, GO:0005667, GO:0005524, GO:0003682, GO:0000978, GO:0000979, GO:0000981, GO:0003700, GO:0001077, GO:0030509, GO:0048469, GO:0071773, GO:0044344, GO:0002063, GO:0002062, GO:0048701, GO:0035115, GO:0001958, GO:0010467, GO:0030097, GO:0045879, GO:0045892, GO:0030182, GO:0042475, GO:0001503, GO:0002076, GO:0001649, GO:0002051, GO:0008284, GO:0032332, GO:0045669, GO:1901522, GO:0045893, GO:0045595, GO:0040036, GO:0042487, GO:0006357, GO:0048863, GO:0030217, GO:0006367
4743113	GO:0005829, GO:0005739, GO:0004084, GO:0052656, GO:0052654, GO:0052655, GO:0009082, GO:0009083, GO:0008283, GO:0034641, GO:0000082, GO:0044281
4743119	GO:0043679, GO:0044308, GO:0031410, GO:0030425, GO:0031901, GO:0005789, GO:0016021, GO:0043231, GO:0005770, GO:0005886, GO:0055038, GO:0045202, GO:0015385, GO:0048675, GO:0031547, GO:0097484, GO:0060996, GO:0006811, GO:0048812, GO:0051386, GO:0006885, GO:0035725, GO:0050808, GO:0055085, GO:0006810
4743121	GO:0005737, GO:0005829, GO:0030425, GO:0043231, GO:0005765, GO:0005764, GO:0043025, GO:0005654, GO:0031931, GO:0071889, GO:0032403, GO:0019901, GO:0001030, GO:0001031, GO:0001032, GO:0001156, GO:0007050, GO:0016049, GO:0071230, GO:0034605, GO:0031669, GO:0010467, GO:0008286, GO:0016236, GO:0001938, GO:0071902, GO:0032008, GO:0045945, GO:0008361, GO:1900034, GO:0031929, GO:0006367
4743131	GO:0048471, GO:0000166, GO:0004439, GO:0003723, GO:0006897, GO:0046856
4743141	GO:0005829, GO:0005096, GO:0051056, GO:0007264
